id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
3286,Male,54,1,3,0,1-2 Year,Yes,43106,124,190,1
3288,Male,24,1,18,0,< 1 Year,Yes,22245,152,299,1
3299,Male,63,1,9,0,> 2 Years,Yes,22017,26,108,1
3303,Male,44,1,28,0,1-2 Year,Yes,52298,124,66,1
3319,Female,27,1,8,0,< 1 Year,Yes,2630,124,36,1
3320,Male,40,1,28,0,1-2 Year,Yes,21396,26,90,1
3327,Female,59,1,28,0,> 2 Years,Yes,95217,26,232,1
3330,Male,55,1,47,0,> 2 Years,Yes,2630,26,257,1
3343,Male,39,1,28,0,1-2 Year,Yes,42429,124,180,1
3348,Male,44,1,28,0,1-2 Year,Yes,53743,26,146,1
3349,Male,45,1,28,0,> 2 Years,Yes,46023,26,67,1
3350,Female,47,1,28,0,1-2 Year,Yes,41391,124,192,1
3362,Male,44,1,28,0,1-2 Year,Yes,43063,124,72,1
3367,Male,24,1,30,0,< 1 Year,Yes,2630,152,288,1
3371,Female,43,1,28,0,1-2 Year,Yes,40526,26,42,1
3399,Female,52,1,28,0,> 2 Years,Yes,35245,26,131,1
3405,Female,37,1,12,0,1-2 Year,Yes,31931,124,275,1
3429,Female,44,1,46,0,1-2 Year,Yes,23490,26,38,1
3441,Male,36,1,45,0,1-2 Year,Yes,25063,124,72,1
3456,Female,45,1,29,0,1-2 Year,Yes,2630,157,242,1
3468,Male,44,1,3,0,1-2 Year,Yes,27169,124,168,1
3472,Female,48,1,28,0,1-2 Year,Yes,35427,26,187,1
3486,Male,62,1,15,0,1-2 Year,Yes,2630,26,126,1
3493,Female,41,1,41,0,1-2 Year,Yes,33973,26,194,1
3521,Male,39,1,29,0,1-2 Year,Yes,30832,124,208,1
3528,Male,42,1,18,0,1-2 Year,Yes,33721,26,84,1
3548,Male,29,1,46,0,1-2 Year,Yes,32337,157,12,1
3549,Female,46,1,28,0,1-2 Year,Yes,51743,26,56,1
3555,Male,28,1,28,0,< 1 Year,Yes,46344,152,96,1
3556,Male,21,1,9,0,< 1 Year,Yes,41518,160,65,1
3563,Female,48,1,46,0,1-2 Year,Yes,26150,155,18,1
3567,Male,56,1,28,0,1-2 Year,Yes,69009,26,52,1
3571,Male,57,1,23,0,1-2 Year,Yes,26508,26,240,1
3574,Male,47,1,28,0,1-2 Year,Yes,66266,124,107,1
3580,Female,46,1,8,0,1-2 Year,Yes,40721,25,261,1
3584,Female,48,1,31,0,> 2 Years,Yes,2630,26,186,1
3606,Male,44,1,41,0,1-2 Year,Yes,29735,124,164,1
3611,Male,79,1,28,0,> 2 Years,Yes,56966,25,232,1
3614,Male,61,1,28,0,1-2 Year,Yes,101064,26,153,1
3632,Male,43,1,28,0,1-2 Year,Yes,46349,122,193,1
3633,Male,51,1,28,0,1-2 Year,Yes,34134,124,188,1
3657,Female,53,1,28,0,1-2 Year,Yes,53084,122,46,1
3675,Male,31,1,22,0,< 1 Year,Yes,29792,124,143,1
3677,Male,38,1,28,0,1-2 Year,Yes,81859,26,26,1
3680,Male,39,1,41,0,1-2 Year,Yes,2630,26,112,1
3696,Female,31,1,24,0,1-2 Year,Yes,2630,156,128,1
3697,Male,46,1,43,0,> 2 Years,Yes,31532,26,194,1
3719,Female,37,1,28,0,1-2 Year,Yes,40477,26,83,1
3728,Male,42,1,28,0,1-2 Year,Yes,49844,155,223,1
3735,Male,33,1,28,0,1-2 Year,Yes,27966,163,48,1
3736,Male,37,1,14,0,1-2 Year,Yes,38663,124,176,1
3743,Female,26,1,47,0,1-2 Year,Yes,41055,124,119,1
3744,Male,47,1,50,0,1-2 Year,Yes,2630,124,173,1
3759,Male,51,1,28,0,1-2 Year,Yes,48662,122,53,1
3770,Male,42,1,28,0,> 2 Years,Yes,49325,124,10,1
3775,Female,46,1,8,0,1-2 Year,Yes,41021,124,279,1
3781,Male,25,1,28,0,1-2 Year,Yes,136061,122,294,1
3795,Male,54,1,28,0,> 2 Years,Yes,31765,26,74,1
3808,Female,34,1,28,0,1-2 Year,Yes,42581,122,27,1
3813,Male,48,1,13,0,1-2 Year,Yes,25859,26,36,1
3817,Female,31,1,28,0,1-2 Year,Yes,29421,154,247,1
3818,Female,45,1,35,0,1-2 Year,Yes,2630,26,34,1
3824,Female,23,1,37,0,< 1 Year,Yes,33069,151,284,1
3836,Male,47,1,28,0,1-2 Year,Yes,41934,26,208,1
3848,Female,46,1,48,0,1-2 Year,Yes,2630,156,163,1
3850,Male,47,1,35,0,1-2 Year,Yes,30550,26,176,1
3851,Female,41,1,30,0,1-2 Year,Yes,2630,156,47,1
3862,Male,34,1,3,0,1-2 Year,Yes,20737,124,109,1
3863,Male,39,1,11,0,1-2 Year,Yes,28887,124,86,1
3875,Male,50,1,28,0,> 2 Years,Yes,50285,124,112,1
3880,Male,69,1,28,0,1-2 Year,Yes,36675,26,175,1
3881,Male,39,1,11,0,1-2 Year,Yes,26905,124,210,1
3898,Male,48,1,8,0,1-2 Year,Yes,68027,124,153,1
3903,Female,56,1,28,0,1-2 Year,Yes,37341,26,115,1
3918,Female,33,1,30,0,1-2 Year,Yes,2630,157,125,1
3923,Female,36,1,28,0,1-2 Year,Yes,40937,163,194,1
3947,Female,24,1,28,0,< 1 Year,Yes,47437,26,166,1
3958,Male,50,1,35,0,> 2 Years,Yes,38705,26,134,1
3968,Male,41,1,50,0,1-2 Year,Yes,36629,26,63,1
3970,Female,42,1,46,0,1-2 Year,Yes,22789,26,196,1
3971,Male,68,1,28,0,> 2 Years,Yes,65580,26,184,1
3997,Female,46,1,28,0,1-2 Year,Yes,34193,26,39,1
3999,Female,37,1,28,0,1-2 Year,Yes,21413,26,265,1
4004,Female,69,1,28,0,1-2 Year,Yes,43268,125,264,1
4011,Female,35,1,30,0,1-2 Year,Yes,2630,156,220,1
4026,Male,47,1,3,0,1-2 Year,Yes,29291,124,149,1
4030,Female,22,1,28,0,1-2 Year,No,35868,155,270,1
4036,Male,22,1,6,0,< 1 Year,Yes,27765,152,89,1
4045,Female,41,1,3,0,1-2 Year,Yes,26733,26,154,1
4051,Female,61,1,16,0,1-2 Year,Yes,2630,152,261,1
4068,Male,45,1,28,0,> 2 Years,Yes,37733,124,10,1
4087,Female,44,1,8,0,1-2 Year,Yes,47251,157,83,1
4098,Female,58,1,28,0,> 2 Years,Yes,40081,26,203,1
4111,Male,31,1,33,0,< 1 Year,Yes,31597,124,196,1
4115,Female,54,1,40,0,1-2 Year,Yes,34967,156,210,1
4126,Female,42,1,28,0,1-2 Year,Yes,62922,124,299,1
4136,Male,57,1,28,0,1-2 Year,Yes,49500,124,92,1
4143,Male,48,1,18,0,1-2 Year,Yes,31097,26,127,1
4158,Male,25,1,29,0,< 1 Year,Yes,2630,152,218,1
4160,Female,32,1,30,0,1-2 Year,Yes,27412,154,268,1
4168,Female,21,1,14,0,< 1 Year,Yes,27598,153,121,1
4173,Female,54,1,28,0,1-2 Year,Yes,38392,26,144,1
4174,Male,43,1,32,0,1-2 Year,Yes,28190,154,147,1
4186,Male,50,1,28,0,1-2 Year,Yes,29475,124,207,1
4188,Male,42,1,46,0,1-2 Year,Yes,37440,124,105,1
4192,Male,42,1,24,0,1-2 Year,Yes,2630,157,84,1
4198,Female,31,1,41,0,1-2 Year,Yes,2630,156,108,1
4200,Female,43,1,28,0,1-2 Year,Yes,78383,26,258,1
4218,Male,34,1,39,0,1-2 Year,Yes,2630,157,127,1
4224,Female,31,1,41,0,< 1 Year,Yes,36447,152,68,1
4238,Male,47,1,8,0,1-2 Year,Yes,58193,124,203,1
4246,Female,58,1,28,0,1-2 Year,Yes,62806,26,238,1
4258,Female,23,1,21,0,1-2 Year,Yes,29199,155,180,1
4261,Female,73,1,28,0,1-2 Year,Yes,70479,122,180,1
4264,Male,27,1,41,0,< 1 Year,Yes,31276,152,207,1
4266,Male,38,1,28,0,1-2 Year,Yes,2630,156,11,1
4279,Female,45,1,2,0,1-2 Year,Yes,30897,154,180,1
4284,Male,34,1,14,0,1-2 Year,Yes,21476,124,185,1
4316,Male,41,1,3,0,1-2 Year,Yes,24398,26,285,1
4338,Female,39,1,28,0,1-2 Year,Yes,73440,124,258,1
4344,Female,42,1,28,0,1-2 Year,Yes,43639,26,29,1
4348,Male,60,1,35,0,1-2 Year,Yes,34402,26,276,1
4349,Female,69,1,28,0,> 2 Years,Yes,33957,26,198,1
4353,Male,20,1,28,0,1-2 Year,Yes,22125,157,46,1
4363,Female,65,1,28,0,1-2 Year,Yes,39728,26,257,1
4379,Male,46,1,28,0,1-2 Year,Yes,72004,124,187,1
4382,Male,21,1,36,0,< 1 Year,Yes,2630,160,147,1
4391,Male,24,1,46,0,1-2 Year,Yes,27902,124,90,1
4408,Male,50,1,28,0,1-2 Year,Yes,32114,124,233,1
4417,Male,26,1,21,0,< 1 Year,Yes,27281,152,149,1
4418,Female,36,1,28,0,1-2 Year,Yes,43321,124,217,1
4420,Female,61,1,29,0,1-2 Year,Yes,39509,120,121,1
4434,Female,36,1,28,0,1-2 Year,Yes,30425,26,166,1
4439,Male,30,1,3,0,1-2 Year,Yes,33002,155,167,1
4441,Female,47,1,28,0,1-2 Year,Yes,28941,26,172,1
4442,Female,49,1,13,0,1-2 Year,Yes,2630,26,260,1
4447,Female,45,1,28,0,1-2 Year,Yes,52298,124,47,1
4470,Male,36,1,32,0,1-2 Year,Yes,48979,124,45,1
4476,Male,41,1,28,0,1-2 Year,Yes,28188,124,119,1
4487,Female,41,1,28,0,1-2 Year,Yes,45633,26,223,1
4490,Male,47,1,12,0,1-2 Year,Yes,29775,26,26,1
4507,Male,68,1,46,0,1-2 Year,Yes,19833,124,72,1
4509,Male,43,1,28,0,1-2 Year,Yes,2630,26,250,1
4515,Female,45,1,28,0,1-2 Year,Yes,37388,26,78,1
4519,Male,42,1,31,0,1-2 Year,Yes,2630,124,84,1
4522,Male,35,1,41,0,1-2 Year,Yes,42783,124,31,1
4528,Male,58,1,24,0,1-2 Year,Yes,23882,124,158,1
4529,Male,39,1,8,0,1-2 Year,Yes,37566,26,174,1
4535,Male,69,1,17,0,1-2 Year,Yes,46150,124,55,1
4538,Male,45,1,8,0,1-2 Year,Yes,48317,7,298,1
4544,Male,46,1,28,0,1-2 Year,Yes,37023,26,102,1
4548,Female,64,1,28,0,> 2 Years,Yes,64378,25,146,1
4563,Female,74,1,28,0,1-2 Year,Yes,27247,29,221,1
4571,Male,42,1,28,0,1-2 Year,Yes,44885,13,134,1
4588,Female,39,1,28,0,1-2 Year,Yes,33817,26,232,1
4609,Female,43,1,28,0,1-2 Year,Yes,34940,124,125,1
4616,Male,25,1,36,0,< 1 Year,Yes,43781,163,105,1
4619,Male,40,1,28,0,1-2 Year,Yes,45284,124,224,1
4628,Male,53,1,28,0,1-2 Year,Yes,29686,26,31,1
4638,Male,37,1,15,0,1-2 Year,Yes,21394,124,265,1
4639,Male,56,1,28,0,> 2 Years,Yes,33667,26,289,1
4645,Male,43,1,43,0,1-2 Year,Yes,27518,124,171,1
4646,Male,47,1,28,0,> 2 Years,Yes,2630,26,130,1
4651,Female,44,1,28,0,> 2 Years,Yes,36279,26,261,1
4658,Male,42,1,11,0,1-2 Year,Yes,60355,26,40,1
4660,Female,53,1,45,0,1-2 Year,Yes,32033,26,220,1
4673,Female,47,1,22,0,1-2 Year,Yes,2630,163,138,1
4683,Male,21,1,13,0,< 1 Year,Yes,19618,152,128,1
4684,Female,44,1,28,0,1-2 Year,Yes,70905,26,64,1
4703,Male,66,1,28,0,1-2 Year,Yes,41196,124,91,1
4707,Female,43,1,28,0,> 2 Years,Yes,27356,150,133,1
4709,Female,35,1,36,0,1-2 Year,Yes,2630,124,49,1
4710,Male,53,1,41,0,1-2 Year,Yes,2630,156,177,1
4712,Male,40,1,36,0,1-2 Year,Yes,2630,124,146,1
4727,Female,32,1,46,0,< 1 Year,Yes,23846,124,126,1
4735,Male,43,1,8,0,> 2 Years,Yes,55911,26,297,1
4742,Male,23,1,28,0,< 1 Year,Yes,45473,156,220,1
4754,Male,43,1,15,0,1-2 Year,Yes,32634,124,119,1
4763,Female,39,1,28,0,1-2 Year,Yes,67831,152,22,1
4771,Male,23,1,8,0,1-2 Year,Yes,2630,124,196,1
4774,Male,43,1,28,0,1-2 Year,Yes,43998,124,204,1
4776,Female,48,1,28,0,1-2 Year,Yes,56809,26,81,1
4779,Male,56,1,28,0,1-2 Year,Yes,40639,26,214,1
4781,Male,55,1,28,0,1-2 Year,Yes,33747,26,297,1
4789,Male,31,1,15,0,< 1 Year,Yes,37432,26,274,1
4800,Male,21,1,3,1,< 1 Year,Yes,21641,160,178,1
4830,Female,50,1,28,0,> 2 Years,Yes,20082,26,15,1
4854,Male,30,1,28,0,< 1 Year,Yes,45969,13,88,1
4863,Male,33,1,28,0,< 1 Year,Yes,2630,156,91,1
4865,Male,39,1,28,0,1-2 Year,Yes,42893,52,47,1
4866,Female,24,1,28,0,< 1 Year,Yes,46014,124,169,1
4876,Male,69,1,28,0,> 2 Years,Yes,2630,26,79,1
4878,Male,40,1,30,0,1-2 Year,Yes,26817,152,81,1
4888,Female,27,1,8,0,< 1 Year,Yes,39837,124,35,1
4892,Female,31,1,41,0,1-2 Year,Yes,38958,124,117,1
4896,Male,43,1,28,0,1-2 Year,Yes,61042,3,265,1
4898,Male,47,1,28,0,1-2 Year,Yes,26837,124,82,1
4906,Female,47,1,28,0,1-2 Year,Yes,29114,124,35,1
4922,Male,47,1,19,0,1-2 Year,Yes,34905,157,243,1
4926,Male,21,1,29,0,1-2 Year,Yes,40940,124,240,1
4943,Female,45,1,33,0,1-2 Year,Yes,21369,150,197,1
4947,Male,46,1,28,0,1-2 Year,Yes,50227,26,162,1
4952,Male,32,1,47,0,1-2 Year,No,2630,157,195,1
4966,Female,43,1,28,0,1-2 Year,Yes,40218,124,161,1
4983,Male,64,1,28,0,1-2 Year,Yes,60504,31,86,1
4986,Male,38,1,28,0,1-2 Year,Yes,35477,55,56,1
4993,Male,52,1,28,0,1-2 Year,Yes,60558,26,268,1
4997,Male,44,1,10,0,1-2 Year,Yes,27438,124,208,1
5004,Male,35,1,43,0,1-2 Year,Yes,30581,124,172,1
5035,Female,39,1,35,0,1-2 Year,Yes,30345,26,154,1
5055,Male,26,1,2,0,< 1 Year,Yes,26873,152,265,1
5058,Male,35,1,47,0,1-2 Year,Yes,36064,154,289,1
5074,Female,45,1,28,0,1-2 Year,Yes,27550,26,255,1
5085,Male,45,1,28,0,1-2 Year,Yes,29037,26,267,1
5089,Male,62,1,28,0,1-2 Year,Yes,30642,124,12,1
5094,Male,46,1,28,0,1-2 Year,Yes,32208,13,237,1
5099,Female,45,1,46,0,1-2 Year,Yes,35816,91,127,1
5107,Male,21,1,2,0,< 1 Year,Yes,21705,152,282,1
5120,Male,45,1,8,0,1-2 Year,Yes,35616,26,175,1
5122,Female,51,1,28,0,1-2 Year,Yes,34312,26,293,1
5135,Male,46,1,28,0,1-2 Year,Yes,32838,26,226,1
5137,Female,30,1,35,0,1-2 Year,Yes,34700,157,152,1
5141,Male,33,1,28,0,1-2 Year,Yes,25032,124,69,1
5155,Male,31,1,28,0,1-2 Year,Yes,37124,154,75,1
5162,Male,46,1,6,0,1-2 Year,Yes,23753,163,133,1
5178,Female,69,1,30,0,1-2 Year,Yes,28248,124,167,1
5188,Female,47,1,28,0,1-2 Year,Yes,35180,26,42,1
5216,Male,51,1,32,0,1-2 Year,Yes,38657,26,48,1
5227,Male,45,1,15,0,1-2 Year,Yes,28314,124,267,1
5240,Male,48,1,14,0,1-2 Year,Yes,37018,157,74,1
5251,Female,57,1,28,0,1-2 Year,Yes,35873,26,143,1
5265,Male,46,1,18,0,1-2 Year,Yes,2630,156,117,1
5267,Male,31,1,28,0,< 1 Year,Yes,23339,124,213,1
5270,Male,60,1,28,0,1-2 Year,Yes,27721,26,64,1
5273,Male,48,1,15,0,1-2 Year,Yes,25077,124,204,1
5293,Male,52,1,38,0,1-2 Year,Yes,2630,154,265,1
5317,Female,51,1,28,0,1-2 Year,Yes,35828,26,80,1
5318,Female,72,1,20,0,1-2 Year,Yes,2630,124,198,1
5320,Male,59,1,28,0,1-2 Year,Yes,33656,26,20,1
5322,Male,46,1,29,0,1-2 Year,Yes,20982,26,89,1
5326,Female,23,1,26,0,< 1 Year,Yes,48969,152,217,1
5343,Male,40,1,46,0,1-2 Year,Yes,27805,92,68,1
5346,Male,44,1,7,0,1-2 Year,Yes,30896,26,100,1
5347,Female,51,1,46,0,1-2 Year,Yes,2630,124,269,1
5348,Male,37,1,28,0,1-2 Year,Yes,46998,125,83,1
5358,Female,40,1,11,0,1-2 Year,Yes,27842,124,222,1
5364,Female,44,1,33,0,1-2 Year,Yes,2630,157,204,1
5374,Male,36,1,3,0,1-2 Year,Yes,38685,124,143,1
5378,Male,36,1,46,0,1-2 Year,Yes,18619,155,162,1
5388,Male,49,1,50,0,1-2 Year,Yes,2630,8,170,1
5389,Male,36,1,28,0,1-2 Year,Yes,30060,124,137,1
5394,Female,59,1,28,0,1-2 Year,Yes,60801,122,192,1
5416,Male,33,1,28,0,< 1 Year,Yes,76737,26,139,1
5427,Male,50,1,28,0,1-2 Year,Yes,47820,124,79,1
5428,Female,50,1,28,0,1-2 Year,Yes,27990,26,135,1
5433,Male,56,1,48,0,1-2 Year,Yes,2630,26,26,1
5434,Male,64,1,35,0,1-2 Year,Yes,35650,26,144,1
5440,Female,33,1,30,0,> 2 Years,Yes,29422,26,116,1
5441,Male,55,1,28,0,1-2 Year,Yes,34009,26,266,1
5446,Male,60,1,28,0,> 2 Years,Yes,58787,124,41,1
5461,Male,47,1,36,0,1-2 Year,Yes,34577,124,46,1
5471,Male,57,1,8,0,> 2 Years,Yes,2630,26,271,1
5489,Male,21,1,8,0,1-2 Year,Yes,39108,155,62,1
5498,Female,29,1,13,0,< 1 Year,Yes,29463,152,206,1
5501,Male,43,1,39,1,1-2 Year,No,31557,154,261,1
5502,Female,43,1,28,0,1-2 Year,Yes,50055,124,35,1
5518,Male,57,1,41,0,> 2 Years,Yes,30820,26,288,1
5520,Female,36,1,28,0,1-2 Year,Yes,49848,44,81,1
5530,Male,30,1,28,0,1-2 Year,Yes,38982,124,180,1
5537,Female,32,1,28,0,< 1 Year,Yes,25687,156,256,1
5543,Female,47,1,46,0,1-2 Year,Yes,48540,26,91,1
5545,Female,54,1,28,0,1-2 Year,Yes,27977,26,219,1
5573,Male,31,1,13,0,< 1 Year,Yes,2630,124,22,1
5598,Male,49,1,45,0,1-2 Year,Yes,23419,54,252,1
5606,Male,51,1,28,0,1-2 Year,Yes,25287,122,134,1
5609,Female,31,1,37,0,< 1 Year,Yes,41160,26,163,1
5613,Female,42,1,41,0,1-2 Year,Yes,27953,26,116,1
5618,Male,23,1,46,0,< 1 Year,Yes,27205,152,28,1
5620,Male,26,1,8,0,1-2 Year,Yes,39223,157,133,1
5628,Female,59,1,28,0,> 2 Years,Yes,2630,26,120,1
5629,Male,24,1,41,0,< 1 Year,Yes,29253,152,287,1
5631,Female,40,1,45,0,1-2 Year,Yes,2630,156,198,1
5636,Male,31,1,33,0,< 1 Year,Yes,35397,124,96,1
5675,Female,27,1,28,0,< 1 Year,Yes,36077,152,299,1
5696,Male,50,1,28,0,> 2 Years,Yes,37078,26,155,1
5729,Female,48,1,35,0,1-2 Year,Yes,39083,124,282,1
5757,Male,48,1,18,0,1-2 Year,Yes,25581,29,12,1
5768,Male,36,1,7,0,1-2 Year,No,31204,157,11,1
5778,Male,69,1,15,0,> 2 Years,Yes,31662,124,188,1
5779,Male,54,1,28,0,1-2 Year,Yes,36877,26,218,1
5784,Female,44,1,28,0,1-2 Year,Yes,2630,26,231,1
5793,Female,67,1,28,0,1-2 Year,Yes,57659,26,244,1
5797,Male,25,1,41,0,< 1 Year,Yes,29709,152,295,1
5810,Male,40,1,28,0,1-2 Year,Yes,54355,156,178,1
5837,Female,45,1,28,0,1-2 Year,Yes,37296,26,120,1
5839,Female,54,1,28,0,> 2 Years,Yes,2630,26,281,1
5843,Male,45,1,20,0,1-2 Year,Yes,2630,124,200,1
5850,Female,48,1,28,1,1-2 Year,Yes,36508,26,248,1
5852,Male,25,1,45,0,< 1 Year,Yes,40995,157,118,1
5855,Male,68,1,28,0,1-2 Year,Yes,82081,26,176,1
5857,Male,43,1,28,0,1-2 Year,Yes,34567,26,90,1
5862,Female,34,1,37,0,1-2 Year,Yes,32977,124,66,1
5865,Male,44,1,8,0,1-2 Year,Yes,35185,7,241,1
5867,Male,35,1,47,0,1-2 Year,Yes,28184,124,168,1
5869,Female,80,1,28,0,1-2 Year,Yes,30972,124,31,1
5872,Male,52,1,8,0,> 2 Years,Yes,27702,26,274,1
5875,Male,56,1,8,0,1-2 Year,Yes,34896,26,118,1
5886,Male,30,1,3,0,1-2 Year,Yes,2630,156,37,1
5897,Male,49,1,8,0,1-2 Year,Yes,25422,122,157,1
5901,Male,69,1,28,0,1-2 Year,Yes,60176,26,207,1
5909,Female,44,1,6,0,1-2 Year,Yes,35312,26,202,1
5913,Female,42,1,28,0,1-2 Year,Yes,36205,26,79,1
5926,Female,66,1,28,0,1-2 Year,Yes,36579,26,43,1
5933,Male,58,1,28,0,1-2 Year,Yes,47141,124,20,1
5946,Male,28,1,28,0,< 1 Year,No,2630,156,126,1
5953,Male,48,1,28,0,1-2 Year,Yes,51850,156,76,1
5954,Male,38,1,28,0,1-2 Year,Yes,35254,122,170,1
5972,Male,52,1,46,0,1-2 Year,Yes,29269,26,288,1
5975,Male,21,1,3,0,< 1 Year,No,24501,160,87,1
5979,Male,42,1,28,0,1-2 Year,Yes,28343,26,227,1
5987,Male,70,1,41,0,1-2 Year,Yes,29131,31,147,1
5988,Male,61,1,39,0,1-2 Year,Yes,2630,156,72,1
5992,Male,39,1,28,0,> 2 Years,Yes,49775,124,195,1
5993,Female,39,1,34,0,1-2 Year,Yes,2630,163,147,1
5998,Female,47,1,28,0,1-2 Year,Yes,37866,124,191,1
6019,Male,23,1,5,0,< 1 Year,Yes,25957,26,34,1
6025,Male,31,1,37,0,< 1 Year,Yes,30398,152,201,1
6029,Male,41,1,8,0,1-2 Year,Yes,2630,156,124,1
6032,Female,41,1,28,0,1-2 Year,Yes,33115,124,284,1
6033,Male,37,1,8,0,1-2 Year,Yes,24070,124,187,1
6048,Female,46,1,28,0,1-2 Year,Yes,50032,124,64,1
6052,Male,53,1,29,0,1-2 Year,Yes,2630,26,227,1
6060,Male,65,1,15,0,1-2 Year,Yes,37988,124,14,1
6064,Male,28,1,11,0,< 1 Year,Yes,2630,156,126,1
6070,Female,37,1,28,0,1-2 Year,Yes,35459,26,12,1
6084,Female,23,1,32,0,< 1 Year,Yes,42663,26,108,1
6089,Male,60,1,28,0,1-2 Year,Yes,23432,26,28,1
6103,Male,41,1,28,0,1-2 Year,Yes,35416,26,290,1
6106,Female,40,1,28,0,1-2 Year,Yes,44234,122,153,1
6111,Female,30,1,46,0,1-2 Year,Yes,2630,156,223,1
6113,Female,58,1,28,0,1-2 Year,Yes,29090,26,95,1
6139,Male,62,1,24,0,> 2 Years,Yes,19718,7,241,1
6143,Female,23,1,10,0,< 1 Year,Yes,21420,152,112,1
6158,Female,43,1,28,0,1-2 Year,Yes,44717,31,71,1
6162,Female,33,1,36,0,< 1 Year,Yes,2630,124,281,1
6167,Male,24,1,33,0,1-2 Year,Yes,27344,26,274,1
6185,Male,38,1,28,0,> 2 Years,Yes,47503,124,90,1
6189,Female,42,1,11,0,1-2 Year,Yes,38531,154,217,1
6196,Male,38,1,20,0,1-2 Year,Yes,2630,124,11,1
6199,Male,30,1,35,0,1-2 Year,Yes,24063,124,253,1
6201,Male,60,1,28,0,1-2 Year,Yes,49933,26,178,1
6211,Male,44,1,28,0,1-2 Year,Yes,39684,124,190,1
6221,Male,44,1,45,0,1-2 Year,Yes,41760,26,106,1
6223,Male,25,1,36,0,< 1 Year,Yes,35853,152,181,1
6233,Male,33,1,28,0,1-2 Year,Yes,40446,26,171,1
6250,Male,58,1,28,0,1-2 Year,Yes,54483,124,54,1
6253,Male,24,1,6,0,< 1 Year,Yes,30225,152,69,1
6256,Female,28,1,3,0,< 1 Year,Yes,2630,152,292,1
6268,Male,36,1,3,0,1-2 Year,Yes,2630,26,127,1
6289,Male,41,1,45,0,1-2 Year,Yes,2630,156,279,1
6303,Male,29,1,32,0,1-2 Year,Yes,37526,157,167,1
6305,Male,49,1,28,0,1-2 Year,Yes,33651,4,269,1
6320,Female,38,1,28,0,1-2 Year,Yes,35508,124,227,1
6335,Male,53,1,50,0,1-2 Year,Yes,31835,26,101,1
6336,Female,46,1,8,0,1-2 Year,Yes,42825,7,93,1
6353,Male,26,1,36,0,< 1 Year,Yes,33047,152,289,1
6357,Male,69,1,27,0,1-2 Year,Yes,28254,124,161,1
6360,Female,29,1,50,0,1-2 Year,Yes,2630,156,175,1
6362,Male,63,1,28,0,1-2 Year,Yes,44862,26,251,1
6372,Male,70,1,28,0,> 2 Years,Yes,43007,26,156,1
6374,Female,40,1,9,0,1-2 Year,Yes,45402,26,57,1
6380,Female,39,1,28,0,1-2 Year,Yes,33987,124,154,1
6390,Female,58,1,28,0,1-2 Year,Yes,41633,26,136,1
6391,Female,47,1,28,0,1-2 Year,Yes,50583,26,256,1
6401,Male,55,1,28,0,1-2 Year,Yes,55845,124,188,1
6416,Female,28,1,3,0,1-2 Year,Yes,2630,156,198,1
6433,Male,57,1,28,0,1-2 Year,Yes,42354,26,94,1
6439,Male,50,1,28,0,1-2 Year,Yes,34577,26,39,1
6444,Female,33,1,28,0,< 1 Year,Yes,42164,124,137,1
6445,Male,56,1,28,0,1-2 Year,Yes,31415,124,240,1
6446,Male,24,1,46,0,1-2 Year,Yes,2630,156,129,1
6469,Male,74,1,31,0,1-2 Year,Yes,2630,9,74,1
6472,Female,60,1,28,0,> 2 Years,Yes,41709,26,237,1
6473,Female,40,1,36,0,1-2 Year,Yes,32020,124,120,1
6485,Male,28,1,11,0,1-2 Year,Yes,35916,163,234,1
6488,Female,26,1,14,0,1-2 Year,Yes,39577,26,146,1
6492,Female,43,1,8,0,1-2 Year,Yes,24940,26,260,1
6498,Male,58,1,8,0,1-2 Year,Yes,52636,25,75,1
6505,Male,48,1,28,0,> 2 Years,Yes,24781,124,11,1
6528,Male,56,1,44,0,1-2 Year,Yes,39159,154,69,1
6537,Male,35,1,15,0,1-2 Year,Yes,2630,157,182,1
6544,Male,60,1,35,0,> 2 Years,Yes,2630,156,13,1
6546,Female,38,1,32,0,1-2 Year,Yes,34278,124,86,1
6553,Male,68,1,28,0,> 2 Years,Yes,48815,26,266,1
6556,Male,34,1,28,0,1-2 Year,Yes,53394,61,122,1
6558,Female,45,1,28,0,1-2 Year,Yes,2630,122,189,1
6562,Male,54,1,50,0,1-2 Year,Yes,32453,30,68,1
6565,Female,71,1,28,0,1-2 Year,No,26021,124,145,1
6592,Male,25,1,28,0,< 1 Year,Yes,9816,152,261,1
6607,Male,51,1,28,0,1-2 Year,Yes,31685,26,165,1
6631,Male,62,1,19,0,1-2 Year,Yes,33429,4,261,1
6639,Female,60,1,30,0,1-2 Year,Yes,37469,26,26,1
6649,Male,54,1,28,0,> 2 Years,Yes,53773,26,41,1
6653,Male,32,1,18,0,< 1 Year,Yes,58556,152,104,1
6654,Female,53,1,28,0,1-2 Year,Yes,25991,26,110,1
6671,Male,36,1,36,0,1-2 Year,Yes,30679,124,293,1
6673,Male,47,1,28,0,1-2 Year,Yes,52126,26,71,1
6675,Male,49,1,13,0,1-2 Year,Yes,35075,26,102,1
6679,Male,51,1,28,0,1-2 Year,Yes,41927,26,286,1
